Zachodnio-Pomorskie;Gryficki;Płoty;48175;Płoty;"I Armii Woj.
Polskiego/Reymonta"
Zachodnio-Pomorskie;Gryficki;Płoty;4211;Płoty;"I Armii Wojska Polskiego
Egzotic Pub"
Zachodnio-Pomorskie;Gryficki;Płoty;78674;Płoty;"I Armii Wojska Polskiego
Egzotic Pub"
Zachodnio-Pomorskie;Gryficki;Płoty;78676;Płoty;"I Armii Wojska Polskiego
Egzotic Pub"
Zachodnio-Pomorskie;Gryficki;Płoty;48180;Płoty;"I Armii Wojska Polskiego
Parking"
Zachodnio-Pomorskie;Gryficki;Płoty;78673;Płoty;"I Armii Wojska Polskiego
Parking"
Zachodnio-Pomorskie;Gryficki;Płoty;24620;Płoty;Jagiellonów 11
Zachodnio-Pomorskie;Gryficki;Płoty;52065;Płoty;Jagiellonów 11
Zachodnio-Pomorskie;Gryficki;Płoty;78681;Płoty;Jagiellonów PKP
Zachodnio-Pomorskie;Gryficki;Płoty;78671;Płoty;Jagiellonów PKP
Zachodnio-Pomorskie;Gryficki;Płoty;63738;Płoty;Kościuszki\Grunwaldzka
Zachodnio-Pomorskie;Gryficki;Płoty;34203;Płoty;Mickiewicza/Wąska
Zachodnio-Pomorskie;Gryficki;Płoty;78678;Płoty;Piaskowa 3
Zachodnio-Pomorskie;Gryficki;Płoty;11128;Płoty;Piastowa 6
Zachodnio-Pomorskie;Gryficki;Płoty;78672;Płoty;Piastowa 6
Zachodnio-Pomorskie;Gryficki;Płoty;78290;Płoty;Słoneczna 2
Zachodnio-Pomorskie;Gryficki;Płoty;78293;Płoty;Słoneczna 2
Zachodnio-Pomorskie;Gryficki;Płoty;78680;Płoty;Sobieskiego 3
Zachodnio-Pomorskie;Gryficki;Płoty;78885;Płoty;Sobieskiego 3
Zachodnio-Pomorskie;Gryficki;Trzebiatów;43145;Gąbin;przy przystanku
Zachodnio-Pomorskie;Gryficki;Trzebiatów;54330;Gąbin;przy przystanku
Zachodnio-Pomorskie;Gryficki;Trzebiatów;26835;"Gołańcz
Pomorska";przy świetlicy
Zachodnio-Pomorskie;Gryficki;Trzebiatów;562;Jaronin;przy śmietniku
Zachodnio-Pomorskie;Gryficki;Trzebiatów;22241;Jaronin;przy śmietniku
Zachodnio-Pomorskie;Gryficki;Trzebiatów;40780;Jaronin;przy śmietniku
Zachodnio-Pomorskie;Gryficki;Trzebiatów;50898;Kłodkowo;Kłodkowo 24
Zachodnio-Pomorskie;Gryficki;Trzebiatów;59236;Kłodkowo;Kłodkowo 24
Zachodnio-Pomorskie;Gryficki;Trzebiatów;30345;Lewice;przy sklepie
Zachodnio-Pomorskie;Gryficki;Trzebiatów;49844;Mirosławice;przy sklepie
Zachodnio-Pomorskie;Gryficki;Trzebiatów;67068;Mirosławice;przy sklepie
Zachodnio-Pomorskie;Gryficki;Trzebiatów;60586;Mrzeżyno;przy sklepie Gołuchowskiego
Zachodnio-Pomorskie;Gryficki;Trzebiatów;45899;Siemiadżarno;przy tablicy informacyjnej
Zachodnio-Pomorskie;Gryficki;Trzebiatów;79451;Trzebiatów;Dolna 201/1
Zachodnio-Pomorskie;Gryficki;Trzebiatów;50040;Trzebiatów;II Pułk Ułanów
Zachodnio-Pomorskie;Gryficki;Trzebiatów;964;Trzebiatów;Kasprowicza / Radosna
Zachodnio-Pomorskie;Gryficki;Trzebiatów;59934;Trzebiatów;Kołobrzeska 4
Zachodnio-Pomorskie;Gryficki;Trzebiatów;59159;Trzebiatów;Kołobrzeska 4
Zachodnio-Pomorskie;Gryficki;Trzebiatów;38728;Trzebiatów;Królowej Jadwigi
Zachodnio-Pomorskie;Gryficki;Trzebiatów;79452;Trzebiatów;Łąkowa / Stadion
Zachodnio-Pomorskie;Gryficki;Trzebiatów;79460;Trzebiatów;Łąkowa / Stadion
Zachodnio-Pomorskie;Gryficki;Trzebiatów;5866;Trzebiatów;Mickiewicza 15
Zachodnio-Pomorskie;Gryficki;Trzebiatów;79461;Trzebiatów;Ogrodowa / Pusta
Zachodnio-Pomorskie;Gryficki;Trzebiatów;7589;Trzebiatów;Piaskowa
Zachodnio-Pomorskie;Gryficki;Trzebiatów;21934;Trzebiatów;Piaskowa
Zachodnio-Pomorskie;Gryficki;Trzebiatów;24470;Trzebiatów;Polna / Działki
Zachodnio-Pomorskie;Gryficki;Trzebiatów;50501;Trzebiatów;Polna / Działki
Zachodnio-Pomorskie;Gryficki;Trzebiatów;47967;Trzebiatów;Radosna
Zachodnio-Pomorskie;Gryficki;Trzebiatów;40359;Trzebiatów;Sadlno 10
Zachodnio-Pomorskie;Gryficki;Trzebiatów;71935;Trzebiatów;Strumykowa 1
Zachodnio-Pomorskie;Gryficki;Trzebiatów;56349;Trzebiatów;Strusia / Pusta
Zachodnio-Pomorskie;Gryficki;Trzebiatów;32070;Trzebusz;przy sklepie
Zachodnio-Pomorskie;Gryficki;Trzebiatów;32336;Trzewbiatów;Wąska
Zachodnio-Pomorskie;Gryficki;Trzebiatów;10463;Wlewo;Wlewo
Zachodnio-Pomorskie;Gryfiński;Banie;79457;Banie;Kunowo 28
Zachodnio-Pomorskie;Gryfiński;Banie;82556;Banie;Kunowo 28
Zachodnio-Pomorskie;Gryfiński;Banie;8580;Banie;Skośna/Różana
Zachodnio-Pomorskie;Gryfiński;Banie;82540;Banie;Skośna/Różana
Zachodnio-Pomorskie;Gryfiński;Banie;82552;Baniewice;Baniewice 109,eko
Zachodnio-Pomorskie;Gryfiński;Banie;82124;Baniewice;Baniewice 45,eko
Zachodnio-Pomorskie;Gryfiński;Banie;82550;Lubanowo;Lubanowo 13
Zachodnio-Pomorskie;Gryfiński;Banie;82553;Lubanowo;Lubanowo 13
Zachodnio-Pomorskie;Gryfiński;Banie;82123;Piaseczno;Piaseczno 16
Zachodnio-Pomorskie;Gryfiński;Banie;82546;Swobnica;Swobnica 46
Zachodnio-Pomorskie;Gryfiński;Banie;82536;Swobnica;Swobnica kierunek Dłusko
Zachodnio-Pomorskie;Gryfiński;Banie;82537;Swobnica;Swobnica kierunek Dłusko
Zachodnio-Pomorskie;Gryfiński;Banie;82547;Tywica;Tywica 20
Zachodnio-Pomorskie;Gryfiński;Cedynia;84832;Cedynia;Kolonia
Zachodnio-Pomorskie;Gryfiński;Cedynia;23862;Cedynia;Kolonia 23
Zachodnio-Pomorskie;Gryfiński;Cedynia;4327;Cedynia;Kolonia 25
Zachodnio-Pomorskie;Gryfiński;Cedynia;29148;Cedynia;Kolonia 27
Zachodnio-Pomorskie;Gryfiński;Chojna;93731;Chojna;Barnkowo 22
Zachodnio-Pomorskie;Gryfiński;Chojna;94884;Chojna;Barnkowo 22
Zachodnio-Pomorskie;Gryfiński;Chojna;10351;Chojna;Basztowa 5a
Zachodnio-Pomorskie;Gryfiński;Chojna;81892;Chojna;Chrobrego 6
Zachodnio-Pomorskie;Gryfiński;Chojna;1041;Chojna;Dworcowa
Zachodnio-Pomorskie;Gryfiński;Chojna;84823;Chojna;Dworcowa / Żółkiewskiego
Zachodnio-Pomorskie;Gryfiński;Chojna;94873;Chojna;Gdańska 11
Zachodnio-Pomorskie;Gryfiński;Chojna;6115;Chojna;Jagiellońska 14B
Zachodnio-Pomorskie;Gryfiński;Chojna;81906;Chojna;Jagiellońska 14B
Zachodnio-Pomorskie;Gryfiński;Chojna;81908;Chojna;Jagiellońska 14B
Zachodnio-Pomorskie;Gryfiński;Chojna;93735;Chojna;Jagiellońska 14B
Zachodnio-Pomorskie;Gryfiński;Chojna;51498;Chojna;Klasztorna 7
Zachodnio-Pomorskie;Gryfiński;Chojna;93273;Chojna;Klasztorna 7
Zachodnio-Pomorskie;Gryfiński;Chojna;93305;Chojna;Klasztorna 7
Zachodnio-Pomorskie;Gryfiński;Chojna;78289;chojna;kopernika
Zachodnio-Pomorskie;Gryfiński;Chojna;93732;Chojna;Kusocińskiego szkoła
Zachodnio-Pomorskie;Gryfiński;Chojna;93734;Chojna;Kusocińskiego szkoła
Zachodnio-Pomorskie;Gryfiński;Chojna;94881;Chojna;Kusocińskiego szkoła
Zachodnio-Pomorskie;Gryfiński;Chojna;78288;Chojna;Łyżwiarska 9
Zachodnio-Pomorskie;Gryfiński;Chojna;93739;Chojna;Malarska 24
Zachodnio-Pomorskie;Gryfiński;Chojna;93733;Chojna;Mickiewicza 5a
Zachodnio-Pomorskie;Gryfiński;Chojna;94879;Chojna;Mickiewicza 5a
Zachodnio-Pomorskie;Gryfiński;Chojna;93738;Chojna;Mickiwicza 2
Zachodnio-Pomorskie;Gryfiński;Chojna;94408;Chojna;ogrodowa 5
Zachodnio-Pomorskie;Gryfiński;Chojna;93274;Chojna;Różana 14
Zachodnio-Pomorskie;Gryfiński;Chojna;93736;Chojna;Różana 14
Zachodnio-Pomorskie;Gryfiński;Chojna;7502;Chojna;Rurka PKS
Zachodnio-Pomorskie;Gryfiński;Chojna;94883;Chojna;Sikorskiego 23
Zachodnio-Pomorskie;Gryfiński;Chojna;93730;Chojna;Sikorskiego 5
Zachodnio-Pomorskie;Gryfiński;Chojna;94882;Chojna;Sikorskiego 5
Zachodnio-Pomorskie;Gryfiński;Chojna;93729;Chojna;Słowiańska
Zachodnio-Pomorskie;Gryfiński;Chojna;93740;Chojna;Słowiańska
Zachodnio-Pomorskie;Gryfiński;Chojna;94401;Chojna;Willowa/Owocowa
Zachodnio-Pomorskie;Gryfiński;Chojna;93737;Chojna;Witosa 11
Zachodnio-Pomorskie;Gryfiński;Chojna;81902;Chojna;Żółkiewskiego 2:PKP
Zachodnio-Pomorskie;Gryfiński;Chojna;81910;Chojna;Żółkiewskiego 2:PKP
Zachodnio-Pomorskie;Gryfiński;Chojna;94416;Chojna;Żółkiewskiego 2:PKP
Zachodnio-Pomorskie;Gryfiński;Chojna;81197;Grzybno;Grzybno
Zachodnio-Pomorskie;Gryfiński;Gryfino;62387;Daleszewo;Bloki
Zachodnio-Pomorskie;Gryfiński;Gryfino;82697;Daleszewo;Gryfińska
Zachodnio-Pomorskie;Gryfiński;Gryfino;78291;Drzenin;1-go maja/Parkowa
Zachodnio-Pomorskie;Gryfiński;Gryfino;58430;Gryfino;Armii Krajowej 35
Zachodnio-Pomorskie;Gryfiński;Gryfino;78285;Gryfino;Armii Krajowej 35
Zachodnio-Pomorskie;Gryfiński;Gryfino;78287;Gryfino;Armii Krajowej 35
Zachodnio-Pomorskie;Gryfiński;Gryfino;58292;Gryfino;Artyleryjska 1
Zachodnio-Pomorskie;Gryfiński;Gryfino;23317;Gryfino;Asnyka - Biedronka
Zachodnio-Pomorskie;Gryfiński;Gryfino;96558;Gryfino;Asnyka 33-35
Zachodnio-Pomorskie;Gryfiński;Gryfino;88980;Gryfino;Bałtycka 10-16
Zachodnio-Pomorskie;Gryfiński;Gryfino;81896;Gryfino;Bałtycka 2-8
Zachodnio-Pomorskie;Gryfiński;Gryfino;7040;Gryfino;I maja 38
Zachodnio-Pomorskie;Gryfiński;Gryfino;47107;Gryfino;Iwaszkiewicza 16-15
Zachodnio-Pomorskie;Gryfiński;Gryfino;30353;Gryfino;Iwaszkiewicza 44-54
Zachodnio-Pomorskie;Gryfiński;Gryfino;8308;Gryfino;Konopnickiej 2-8
Zachodnio-Pomorskie;Gryfiński;Gryfino;81890;Gryfino;Krasińskiego
Zachodnio-Pomorskie;Gryfiński;Gryfino;81897;Gryfino;Krasińskiego
Zachodnio-Pomorskie;Gryfiński;Gryfino;88984;Gryfino;Krasińskiego 13
Zachodnio-Pomorskie;Gryfiński;Gryfino;78682;Gryfino;Łokietka 2-4
Zachodnio-Pomorskie;Gryfiński;Gryfino;84822;Gryfino;Łokietka 2-4
Zachodnio-Pomorskie;Gryfiński;Gryfino;27760;Gryfino;Łużycka 119-129 śmietnik
Zachodnio-Pomorskie;Gryfiński;Gryfino;50303;Gryfino;Łużycka 119-129 śmietnik
Zachodnio-Pomorskie;Gryfiński;Gryfino;81891;Gryfino;Łużycka 119-129 śmietnik
Zachodnio-Pomorskie;Gryfiński;Gryfino;82125;Gryfino;Łużycka 119-129 śmietnik
Zachodnio-Pomorskie;Gryfiński;Gryfino;63980;Gryfino;Łużycka 131-137
Zachodnio-Pomorskie;Gryfiński;Gryfino;51570;Gryfino;Łużycka 153-159: garaże
Zachodnio-Pomorskie;Gryfiński;Gryfino;26467;Gryfino;Łużycka 51
Zachodnio-Pomorskie;Gryfiński;Gryfino;96556;Gryfino;Mieszka I 20
Zachodnio-Pomorskie;Gryfiński;Gryfino;84826;Gryfino;Mieszka I 20: śmietnik
Zachodnio-Pomorskie;Gryfiński;Gryfino;84821;Gryfino;Mieszka I 40: Śmietnik
Zachodnio-Pomorskie;Gryfiński;Gryfino;29071;Gryfino;Niepodległości 39
Zachodnio-Pomorskie;Gryfiński;Gryfino;53550;Gryfino;Niepodległości 39
Zachodnio-Pomorskie;Gryfiński;Gryfino;53560;Gryfino;Niepodległości 39
Zachodnio-Pomorskie;Gryfiński;Gryfino;52057;Gryfino;Niepodległości 9
Zachodnio-Pomorskie;Gryfiński;Gryfino;78677;Gryfino;Opolska 1-7
Zachodnio-Pomorskie;Gryfiński;Gryfino;96559;Gryfino;Piastów 6-14
Zachodnio-Pomorskie;Gryfiński;Gryfino;1150;Gryfino;Popiełuszki 4-8
Zachodnio-Pomorskie;Gryfiński;Gryfino;38935;Gryfino;Popiełuszki 4-8
Zachodnio-Pomorskie;Gryfiński;Gryfino;78679;Gryfino;Popiełuszki 4-8
Zachodnio-Pomorskie;Gryfiński;Gryfino;96555;Gryfino;Słowiańska 4
Zachodnio-Pomorskie;Gryfiński;Gryfino;78675;Gryfino;Targowa 11
Zachodnio-Pomorskie;Gryfiński;Gryfino;28596;Gryfino;Wyspiańskiego
Zachodnio-Pomorskie;Gryfiński;Gryfino;78283;Sobieradz;Okrężna 3
Zachodnio-Pomorskie;Gryfiński;Gryfino;78286;Stare Brynki;Stare Brynki 28
Zachodnio-Pomorskie;Gryfiński;Gryfino;30494;Żabnica;Żabnica 16
Zachodnio-Pomorskie;Gryfiński;Mieszkowice;46929;Kłosów;Kłosów
Zachodnio-Pomorskie;Gryfiński;Mieszkowice;28240;Mieszkowice;1 Maja 6
Zachodnio-Pomorskie;Gryfiński;Mieszkowice;28245;Mieszkowice;1 Maja 6
Zachodnio-Pomorskie;Gryfiński;Mieszkowice;93268;Mieszkowice;Graniczna/Mur Obronny
Zachodnio-Pomorskie;Gryfiński;Mieszkowice;6271;Mieszkowice;Jana Pawła II/Chopina
Zachodnio-Pomorskie;Gryfiński;Mieszkowice;93272;Mieszkowice;Jana Pawła II/Chopina
Zachodnio-Pomorskie;Gryfiński;Mieszkowice;48164;Mieszkowice;Kazimierza Wielkiego 3
Zachodnio-Pomorskie;Gryfiński;Mieszkowice;7593;Mieszkowice;Kościuszki 48
Zachodnio-Pomorskie;Gryfiński;Mieszkowice;50903;Mieszkowice;Odrzańska 14
Zachodnio-Pomorskie;Gryfiński;Mieszkowice;59662;Mieszkowice;Ogrodowa 16
Zachodnio-Pomorskie;Gryfiński;Mieszkowice;84842;Mieszkowice;Ogrodowa 3
Zachodnio-Pomorskie;Gryfiński;Mieszkowice;51656;Mieszkowice;Sienkiewicza 35
Zachodnio-Pomorskie;Gryfiński;Mieszkowice;21805;Mieszkowice;Willowa 3a
Zachodnio-Pomorskie;Gryfiński;Mieszkowice;93269;Mieszkowice;Willowa 3a
Zachodnio-Pomorskie;Gryfiński;Mieszkowice;93270;Mieszkowice;Zielin
Zachodnio-Pomorskie;Gryfiński;Mieszkowice;50545;Mieszkowicza;Mickiewicza
Zachodnio-Pomorskie;Gryfiński;Mieszkowice;48260;Ranowo;Ranowo
Zachodnio-Pomorskie;Gryfiński;Mieszkowice;93267;Troszyn;Troszyn 40:przedszkole
Zachodnio-Pomorskie;Gryfiński;Moryń;47099;Bielin;34: eko
Zachodnio-Pomorskie;Gryfiński;Moryń;95366;Bielin;34: eko
Zachodnio-Pomorskie;Gryfiński;Moryń;84541;Gądno;Gądno 22
Zachodnio-Pomorskie;Gryfiński;Moryń;93208;Moryń;Brzozowa 1,3,5
Zachodnio-Pomorskie;Gryfiński;Moryń;93211;Moryń;Brzozowa 1,3,5
Zachodnio-Pomorskie;Gryfiński;Moryń;65238;Moryń;Brzozowa 8
Zachodnio-Pomorskie;Gryfiński;Moryń;47944;Moryń;Dolsk PKS
Zachodnio-Pomorskie;Gryfiński;Moryń;65201;Moryń;Lipowa: garaże
Zachodnio-Pomorskie;Gryfiński;Moryń;52066;Moryń;Mirowo PKS
Zachodnio-Pomorskie;Gryfiński;Moryń;81194;Moryń;Moryń przy UG
Zachodnio-Pomorskie;Gryfiński;Moryń;33455;Moryń;Odrzańska 13
Zachodnio-Pomorskie;Gryfiński;Moryń;49993;Moryń;Odrzańska 15
Zachodnio-Pomorskie;Gryfiński;Moryń;4241;Moryń;Odrzańska 17
Zachodnio-Pomorskie;Gryfiński;Moryń;93212;Moryń;Odrzańska 25
Zachodnio-Pomorskie;Gryfiński;Moryń;93209;Moryń;Świerkowa 1
Zachodnio-Pomorskie;Gryfiński;Moryń;53960;Nowe Objezierze;Nowe Objezierze 11
Zachodnio-Pomorskie;Gryfiński;Moryń;17698;Przyjezierze;Letniskowa : eko
Zachodnio-Pomorskie;Gryfiński;Moryń;26387;Przyjezierze;Moryńska 25
Zachodnio-Pomorskie;Gryfiński;Moryń;33436;Witnica;Moryńska 23
Zachodnio-Pomorskie;Gryfiński;Moryń;77283;Witnica;Szkoła
Zachodnio-Pomorskie;Gryfiński;Stare Czarnowo;93989;Glinna;Glinna 25: bloki: garaże
Zachodnio-Pomorskie;Gryfiński;Stare Czarnowo;93991;Glinna;Glinna 25: bloki: garaże
Zachodnio-Pomorskie;Gryfiński;Stare Czarnowo;93984;Kołbacz;Warcisława
Zachodnio-Pomorskie;Gryfiński;Stare Czarnowo;93992;Kołbacz;Warcisława
Zachodnio-Pomorskie;Gryfiński;Stare Czarnowo;94721;Stare Czarnowo;Dobropole Gryfińskie 43
Zachodnio-Pomorskie;Gryfiński;Stare Czarnowo;94731;Stare Czarnowo;Dobropole Gryfińskie 43
Zachodnio-Pomorskie;Gryfiński;Stare Czarnowo;94726;Stare Czarnowo;Szczecińska 45
Zachodnio-Pomorskie;Gryfiński;Stare Czarnowo;93988;Stare Czarnowo;Szczecińska/sklep
Zachodnio-Pomorskie;Gryfiński;Stare Czarnowo;93990;Stare Czarnowo;Szczecińska/sklep
Zachodnio-Pomorskie;Gryfiński;Stare Czarnowo;20551;Żelewo;Żelewo
Zachodnio-Pomorskie;Gryfiński;Trzcińsko-Zdrój;50302;Stołeczna;Główna 25
Zachodnio-Pomorskie;Gryfiński;Widuchowa;94409;Widuchowa;Grunwaldzka 74
Zachodnio-Pomorskie;Gryfiński;Widuchowa;94413;Widuchowa;Grunwaldzka 74
Zachodnio-Pomorskie;Gryfiński;Widuchowa;94418;Widuchowa;Grunwaldzka 74
Zachodnio-Pomorskie;Kamieński;Golczewo;30648;Golczewo;Zwycięstwa 51
Zachodnio-Pomorskie;Kamieński;Kamień Pomorski;4392;Kukułowo;Kukułowo 10
Zachodnio-Pomorskie;Kamieński;Międzyzdroje;27365;Wapnica;Turkusowa 19
Zachodnio-Pomorskie;Kamieński;Wolin;1063;Dargobądz;Dargobądz 80
Zachodnio-Pomorskie;Kamieński;Wolin;4317;Dargobądz;Dargobądz 80
Zachodnio-Pomorskie;Kamieński;Wolin;29511;Dargobądz;Dargobądz 80
Zachodnio-Pomorskie;Kamieński;Wolin;34872;Kołczewo;Osadników Wojskowych
Zachodnio-Pomorskie;Kamieński;Wolin;60388;Kołczewo;Osadników Wojskowych
Zachodnio-Pomorskie;Kamieński;Wolin;142;Wisełka;Leśna
Zachodnio-Pomorskie;Kamieński;Wolin;82698;Wisełka;Leśna
Zachodnio-Pomorskie;Kamieński;Wolin;21621;Wolin;Mickiewicza 3/1
Zachodnio-Pomorskie;Kamieński;Wolin;26883;Wolin;Mickiewicza 3/1
Zachodnio-Pomorskie;Kamieński;Wolin;8595;Wolin;Prosta
Zachodnio-Pomorskie;Kołobrzeski;Dygowo;39037;Dygowo;Wrzosowo 69
Zachodnio-Pomorskie;Kołobrzeski;Dygowo;64333;Dygowo;Wrzosowo 69
Zachodnio-Pomorskie;Kołobrzeski;Dygowo;998;Wrzosowo;Wrzosowo 52
Zachodnio-Pomorskie;Kołobrzeski;Dygowo;38306;Wrzosowo;Wrzosowo 52
Zachodnio-Pomorskie;Kołobrzeski;Gościno;8554;Dargocice;Dargocice 20
Zachodnio-Pomorskie;Kołobrzeski;Gościno;1046;Gościno;IV D.W.P. 74
Zachodnio-Pomorskie;Kołobrzeski;Gościno;45707;Gościno;IV D.W.P. 74
Zachodnio-Pomorskie;Kołobrzeski;Gościno;44932;Gościno;IV D.W.P. 74
Zachodnio-Pomorskie;Kołobrzeski;Gościno;22326;Gościno;Kolejowa 21
Zachodnio-Pomorskie;Kołobrzeski;Gościno;20711;Gościno;Lubkowicka 28c
Zachodnio-Pomorskie;Kołobrzeski;Gościno;1043;Gościno;Świdwińska /Lomax
Zachodnio-Pomorskie;Kołobrzeski;Gościno;48256;Gościno;Świdwińska /Lomax
Zachodnio-Pomorskie;Kołobrzeski;Gościno;6243;Gościno;Torowa 4
Zachodnio-Pomorskie;Kołobrzeski;Gościno;56158;Gościno;Torowa 4
Zachodnio-Pomorskie;Kołobrzeski;Gościno;26389;Gościno;Torowa 7
Zachodnio-Pomorskie;Kołobrzeski;Gościno;28242;Gościno;Torowa 7
Zachodnio-Pomorskie;Kołobrzeski;Gościno;47244;Wartkowo;Wartkowo 28
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;21428;Budzistowo;Kasztelańska 21 B
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;26473;Karcino;Karcino 70
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;57437;Kołobrzeg;Bema 6
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;26853;Kołobrzeg;Brukselska
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;51864;Kołobrzeg;Budowlana 7
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;49119;Kołobrzeg;Budowlana 7
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;48446;Kołobrzeg;Czarnieckiego 4
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;39324;Kołobrzeg;Drzonowo  10
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;51834;Kołobrzeg;Grochowska 3a
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;73379;Kołobrzeg;Grochowska 5a
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;29333;Kołobrzeg;Katedralna 40
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;8337;Kołobrzeg;Koniecpolskiego 2b
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;45050;Kołobrzeg;Koniecpolskiego 6d
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;48376;Kołobrzeg;Krzywoustego 19e
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;56348;Kołobrzeg;Kupiecka 2-4
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;59157;Kołobrzeg;Kupiecka 2-4
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;50506;Kołobrzeg;Kupiecka 6
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;60618;Kołobrzeg;Łokietka 43
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;51839;Kołobrzeg;Myśliwska 17
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;70696;Kołobrzeg;Myśliwska 19
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;53973;Kołobrzeg;Narutowicza 8
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;48384;Kołobrzeg;Okopowa 13
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;50507;Kołobrzeg;Okopowa 13
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;51568;Kołobrzeg;Rycerska 20
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;68250;Kołobrzeg;Rycerska 42
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;56344;Kołobrzeg;Sarbia 31
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;1871;Kołobrzeg;św. Wojciecha  16
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;50904;Kołobrzeg;św. Wojciecha  16
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;21234;Kołobrzeg;Trzebiatowska 47
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;53302;Kołobrzeg;Trzebiatowska 47
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;49080;Kołobrzeg;Wąska 20
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;87922;Kołobrzeg;Wileńska 1
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;34554;Kołobrzeg;Złota 11
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;48355;Kołobrzeg;Zygmuntowska 16
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;43442;Kołobrzeg;Zygmuntowska 29a
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;4308;Kołobrzeg;Zygmuntowska 29a
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;29342;Kołobrzeg;Żródlana 2-3
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;87930;Korzystno;Szeroka 6
Zachodnio-Pomorskie;Kołobrzeski;Kołobrzeg;40370;Rościęcino;Zgodna 57
Zachodnio-Pomorskie;Kołobrzeski;Rymań;88990;Dębica;Debica 41
Zachodnio-Pomorskie;Kołobrzeski;Rymań;88986;Drozdowo 8;Drozdowo 8
Zachodnio-Pomorskie;Kołobrzeski;Rymań;88969;Gorawino;Gorawino 60
Zachodnio-Pomorskie;Kołobrzeski;Rymań;88972;Gorawino;Gorawino 60
Zachodnio-Pomorskie;Kołobrzeski;Rymań;39294;Kinowo;Kinowo Świetlica
Zachodnio-Pomorskie;Kołobrzeski;Rymań;88970;Rymań;Gorawino 35
Zachodnio-Pomorskie;Kołobrzeski;Rymań;88968;Rymań;Jarkowo 11
Zachodnio-Pomorskie;Kołobrzeski;Rymań;20958;Rymań;Jarkowo 11
Zachodnio-Pomorskie;Kołobrzeski;Rymań;88973;Rymań;Koszalińska 28a
Zachodnio-Pomorskie;Kołobrzeski;Rymań;88983;Rymań;Koszalińska 28a
Zachodnio-Pomorskie;Kołobrzeski;Rymań;88985;Rymań;Polna 4
Zachodnio-Pomorskie;Kołobrzeski;Rymań;88988;Rymań;Polna 4
Zachodnio-Pomorskie;Kołobrzeski;Rymań;88978;Rzeszniszkowo;Rzeszniszkowo 21
Zachodnio-Pomorskie;Kołobrzeski;Rymań;88987;Starnin 21;Starnin 21
Zachodnio-Pomorskie;Kołobrzeski;Rymań;88981;Trzynik 12;Trzynik 12
Zachodnio-Pomorskie;Kołobrzeski;Siemyśl;21424;Byszewo;Byszewo
Zachodnio-Pomorskie;Kołobrzeski;Siemyśl;7049;Charzyno;Szkolna
Zachodnio-Pomorskie;Kołobrzeski;Siemyśl;7104;Charzyno;Wodna 6
Zachodnio-Pomorskie;Kołobrzeski;Siemyśl;29144;Niemierze;Niemierze 17
Zachodnio-Pomorskie;Kołobrzeski;Siemyśl;29151;Siemyśl;Charzyno
Zachodnio-Pomorskie;Kołobrzeski;Siemyśl;25347;Siemyśl;Kościół
Zachodnio-Pomorskie;Kołobrzeski;Siemyśl;93271;Siemyśl;Kościół
